"","X","id","DateTime","lat","lon","qi","sigmam2"
"1017",1017,45514,2021-01-28 02:52:06,-45.77269,170.59785,6,2010.48345226582
"1018",1018,45514,2021-01-28 05:52:04,-45.7749,170.60308,7,2118.07587453535
"1019",1019,45514,2021-01-28 08:52:01,-45.77309,170.59728,7,892.10377481981
"1020",1020,45514,2021-01-28 11:52:03,-45.77321,170.59741,6,754.458338168439
"1021",1021,45514,2021-01-28 17:52:04,-45.77481,170.59215,6,557.495731729036
"1022",1022,45514,2021-01-28 20:52:05,-45.77225,170.59917,6,198.597588664943
"1023",1023,45514,2021-01-28 23:52:01,-45.77259,170.59804,6,249.466764760706
"1024",1024,45514,2021-01-29 02:52:02,-45.77293,170.59519,5,334.611427016561
"1025",1025,45514,2021-01-29 03:52:04,-45.77379,170.5956,6,258.456796788676
"1026",1026,45514,2021-01-29 05:52:04,-45.77182,170.59503,6,219.474675025872
"1027",1027,45514,2021-01-29 08:51:59,-45.77288,170.59934,7,125.822766846207
"1028",1028,45514,2021-01-29 11:52:02,-45.77274,170.59761,7,44.8950096221234
"1029",1029,45514,2021-01-29 14:51:57,-45.77277,170.59762,7,112.565654039557
"1030",1030,45514,2021-01-29 17:51:56,-45.77372,170.59529,6,117.759990512403
"1031",1031,45514,2021-01-29 20:51:58,-45.77356,170.59618,6,117.759990512403
"1032",1032,45514,2021-01-29 23:52:00,-45.77261,170.59858,5,115.978365258354
"1033",1033,45514,2021-01-30 02:52:01,-45.77325,170.59549,4,93.3322412845408
"1034",1034,45514,2021-01-30 03:51:54,-45.77364,170.59613,7,281.553748717524
"1035",1035,45514,2021-01-30 05:52:00,-45.77479,170.59769,7,675.327368838242
"1036",1036,45514,2021-01-30 08:51:54,-45.77386,170.5911,7,1052.50235149233
"1037",1037,45514,2021-01-30 11:51:57,-45.77199,170.59796,7,1298.15362697772
"1038",1038,45514,2021-01-30 14:51:52,-45.77297,170.59789,7,1248.25115120299
"1039",1039,45514,2021-01-30 17:51:52,-45.77191,170.59202,7,1223.40940931675
"1040",1040,45514,2021-01-30 20:51:54,-45.77329,170.60259,8,1358.49839373573
"1041",1041,45514,2021-01-30 23:51:57,-45.7734,170.59629,5,756.517211398737
"1042",1042,45514,2021-01-31 02:51:57,-45.77325,170.59628,5,183.775555096258
"1043",1043,45514,2021-01-31 03:51:52,-45.77333,170.59611,6,183.775555096258
"1044",1044,45514,2021-01-31 05:51:54,-45.77434,170.59545,4,198.768501872444
"1045",1045,45514,2021-01-31 08:51:56,-45.77256,170.60002,6,292.455344656723
"1046",1046,45514,2021-01-31 11:51:55,-45.77264,170.59967,7,277.184914787996
"1047",1047,45514,2021-01-31 14:51:54,-45.77267,170.59959,4,284.158119049727
"1048",1048,45514,2021-01-31 17:51:54,-45.77571,170.5969,5,270.273078464005
"1049",1049,45514,2021-01-31 20:51:51,-45.77342,170.59985,6,84.0628214645915
"1050",1050,45514,2021-01-31 23:51:53,-45.77267,170.59926,5,86.9164389615611
"1051",1051,45514,2021-02-01 02:51:53,-45.77266,170.59928,7,86.9164389615611
"1052",1052,45514,2021-02-01 03:51:53,-45.77253,170.59927,6,95.8095615891662
"1053",1053,45514,2021-02-01 05:51:47,-45.772,170.59845,6,382.353206321028
"1054",1054,45514,2021-02-01 08:51:47,-45.77473,170.60311,6,382.353206321028
"1055",1055,45514,2021-02-01 11:51:52,-45.77491,170.60249,3,382.353206321028
"1056",1056,45514,2021-02-01 14:51:51,-45.775,170.60305,5,905.963251730017
"1057",1057,45514,2021-02-01 17:51:51,-45.77533,170.59372,4,626.374100534504
"1058",1058,45514,2021-02-01 20:51:45,-45.77356,170.59734,6,456.787012303375
"1059",1059,45514,2021-02-01 23:51:50,-45.77062,170.60032,4,466.166856556863
"1060",1060,45514,2021-02-02 02:51:45,-45.77357,170.59623,6,321.758482049342
"1061",1061,45514,2021-02-02 03:51:49,-45.77386,170.59489,6,327.32874181461
"1062",1062,45514,2021-02-02 05:51:42,-45.77299,170.59694,7,59.1190071179904
"1063",1063,45514,2021-02-02 08:51:42,-45.77315,170.59724,6,49.5200702756803
"1064",1064,45514,2021-02-02 11:51:45,-45.77321,170.59727,6,266.615378763795
"1065",1065,45514,2021-02-02 17:51:42,-45.77356,170.59646,6,683.240277333881
"1066",1066,45514,2021-02-02 20:51:46,-45.77495,170.60307,5,700.884186319679
"1067",1067,45514,2021-02-03 02:51:45,-45.77293,170.59799,6,700.884186319679
"1068",1068,45514,2021-02-03 03:51:44,-45.77294,170.60039,5,632.697616084683
"1069",1069,45514,2021-02-03 05:51:45,-45.77252,170.59625,4,228.196282839929
"1070",1070,45514,2021-02-03 08:51:45,-45.77263,170.59965,3,406.808420453692
"1071",1071,45514,2021-02-03 11:51:44,-45.7727,170.59993,4,406.808420453692
"1072",1072,45514,2021-02-03 17:51:39,-45.7732,170.59228,6,444.238880324519
"1073",1073,45514,2021-02-03 20:51:42,-45.77236,170.58943,5,823.807980081997
"1074",1074,45514,2021-02-03 23:51:40,-45.77253,170.59992,7,481.923827702896
"1075",1075,45514,2021-02-04 02:51:41,-45.77263,170.59803,6,481.923827702896
"1076",1076,45514,2021-02-04 05:51:40,-45.77284,170.59715,6,568.305141858815
"1077",1077,45514,2021-02-04 08:51:35,-45.77335,170.60271,6,172.684849748085
"1078",1078,45514,2021-02-04 11:51:40,-45.77266,170.60229,4,239.172917025345
"1079",1079,45514,2021-02-04 14:51:40,-45.77279,170.60227,5,255.126685947341
"1080",1080,45514,2021-02-04 17:51:39,-45.77204,170.59588,6,291.980002390212
"1081",1081,45514,2021-02-04 20:51:38,-45.77195,170.59155,4,296.225009820107
"1082",1082,45514,2021-02-04 23:51:39,-45.77323,170.59639,3,29.7411911413545
"1083",1083,45514,2021-02-05 05:51:34,-45.77311,170.60083,5,65.4346481844628
"1084",1084,45514,2021-02-05 08:51:35,-45.77229,170.60232,4,65.4346481844628
"1085",1085,45514,2021-02-05 11:51:35,-45.77273,170.60261,6,61.9077961109497
"1086",1086,45514,2021-02-05 14:51:31,-45.7728,170.60253,6,283.727473784046
"1087",1087,45514,2021-02-05 17:51:33,-45.77171,170.59713,6,294.136931851957
"1088",1088,45514,2021-02-05 20:51:35,-45.7737,170.59956,6,294.136931851957
"1089",1089,45514,2021-02-05 23:51:35,-45.77464,170.59892,4,279.025019309341
"1090",1090,45514,2021-02-06 02:51:34,-45.77187,170.59806,6,131.53478413914
"1091",1091,45514,2021-02-06 03:51:33,-45.7721,170.59745,6,120.948124622672
"1092",1092,45514,2021-02-06 05:51:30,-45.77211,170.59782,6,333.662676768008
"1093",1093,45514,2021-02-06 08:51:33,-45.77564,170.59708,5,336.045668279115
"1094",1094,45514,2021-02-06 11:51:33,-45.77565,170.59683,6,336.045668279115
"1095",1095,45514,2021-02-06 17:51:30,-45.77302,170.59574,6,699.120519153765
"1096",1096,45514,2021-02-06 20:51:32,-45.77496,170.60318,6,632.238548606088
"1097",1097,45514,2021-02-07 02:51:29,-45.77324,170.59582,6,606.337948816338
"1098",1098,45514,2021-02-07 03:51:30,-45.77329,170.59458,5,722.735851249103
"1099",1099,45514,2021-02-07 05:51:30,-45.77352,170.59524,4,983.667869248832
"1100",1100,45514,2021-02-07 08:51:30,-45.77501,170.60351,5,983.667869248832
"1101",1101,45514,2021-02-07 11:51:29,-45.77794,170.60304,4,1282.57066853146
"1102",1102,45514,2021-02-07 17:51:28,-45.7726,170.59213,6,1209.27105603052
"1103",1103,45514,2021-02-07 20:51:26,-45.77324,170.5989,5,1738.50895669504
"1104",1104,45514,2021-02-07 23:51:25,-45.77489,170.60296,5,4059.79616726449
"1105",1105,45514,2021-02-08 02:51:26,-45.76706,170.59341,4,5453.74968003729
"1106",1106,45514,2021-02-08 03:51:26,-45.77283,170.59885,4,4848.18795045542
"1107",1107,45514,2021-02-08 05:51:20,-45.7725,170.59653,6,5511.19089385165
"1108",1108,45514,2021-02-08 08:51:28,-45.76103,170.58427,4,4458.10749920221
"1109",1109,45514,2021-02-08 17:51:23,-45.77559,170.59683,5,1126.45086545556
"1110",1110,45514,2021-02-08 20:51:18,-45.77271,170.60249,6,209.77637375633
"1111",1111,45514,2021-02-09 02:51:18,-45.77486,170.60251,6,46.5636078754217
"1112",1112,45514,2021-02-09 03:51:23,-45.77507,170.60337,5,46.5636078754217
"1113",1113,45514,2021-02-09 05:51:22,-45.77446,170.60216,5,46.5636078754217
"1114",1114,45514,2021-02-09 08:51:22,-45.77258,170.60249,6,252.842053303098
"1115",1115,45514,2021-02-09 14:51:16,-45.77266,170.60194,5,1745.14136096421
"1116",1116,45514,2021-02-09 17:51:14,-45.77265,170.59715,6,1745.14136096421
"1117",1117,45514,2021-02-09 20:51:14,-45.77489,170.60295,6,1745.14136096421
"1118",1118,45514,2021-02-10 02:51:14,-45.7728,170.60245,7,2393.57838064714
"1119",1119,45514,2021-02-10 03:51:14,-45.77249,170.59145,8,1042.22843424441
"1120",1120,45514,2021-02-10 05:51:13,-45.77271,170.59178,6,1267.3971359127
"1121",1121,45514,2021-02-10 11:51:18,-45.77507,170.60324,5,1382.37985515768
"1122",1122,45514,2021-02-10 14:51:18,-45.77496,170.60305,3,584.206852483306
"1123",1123,45514,2021-02-10 17:51:16,-45.7754,170.59527,6,NA
"1124",1124,45514,2021-02-10 20:51:15,-45.77262,170.60218,4,NA
"1125",1125,45514,2021-02-10 23:51:16,-45.77241,170.59851,4,NA
